x_lsat,x_ugpa,x_fulltime,x_fam_inc,x_tier,z_white,y_zgpa
37.0,3.2,1,3.0,3,1,-0.79
43.0,2.9,1,2.0,4,1,0.6
37.0,2.4,2,3.0,3,1,-0.17
42.0,3.1,1,4.0,4,1,0.82
36.0,3.1,1,4.0,3,1,-1.11
27.0,3.4,1,3.0,3,1,-0.25
43.0,3.2,1,5.0,5,1,-0.27
30.0,3.1,1,3.0,3,1,-0.87
38.0,3.2,1,4.0,3,1,-0.32
25.5,2.2,1,4.0,3,0,-1.45
38.0,3.0,1,4.0,3,1,-0.61
38.0,2.9,1,3.0,3,1,-0.13
22.0,2.4,1,3.0,1,1,-0.28
35.0,3.0,1,2.0,3,1,1.27
36.0,3.9,1,4.0,3,1,1.81
40.0,3.1,1,4.0,4,1,-0.12
26.0,3.6,1,2.0,2,1,1.0
38.0,2.9,1,4.0,4,1,-0.57
39.0,3.8,1,3.0,3,1,2.2
35.0,3.5,1,3.0,3,1,-0.82
46.0,3.0,1,4.0,6,1,-0.46
32.0,3.5,1,4.0,6,0,-0.42
40.0,3.5,1,3.0,4,1,1.49
37.0,3.2,1,2.0,5,0,-1.55
41.0,3.9,1,3.0,4,1,0.63
39.0,3.7,1,4.0,6,1,0.16
45.0,2.7,1,4.0,6,1,0.32
48.0,3.2,1,4.0,4,1,0.53
28.0,3.4,1,2.0,2,1,0.48
34.0,3.0,1,3.0,3,1,0.82
33.0,3.1,1,4.0,5,1,0.18
23.0,2.1,1,3.0,2,0,-1.84
41.0,3.8,1,4.0,4,1,1.05
47.0,3.7,1,3.0,4,1,2.29
30.0,3.9,2,3.0,5,1,-1.45
38.0,3.1,1,3.0,4,1,1.09
39.0,2.6,1,4.0,3,1,0.5
40.0,3.1,1,4.0,4,1,-2.04
35.0,3.4,1,2.0,4,1,-0.2
33.0,3.5,1,4.0,3,1,-0.58
37.0,2.7,1,5.0,4,1,-0.83
34.0,3.0,1,3.0,2,1,-1.48
34.0,3.1,2,3.0,4,1,1.06
38.0,2.4,1,4.0,2,1,-0.21
41.0,3.3,1,4.0,5,1,1.04
35.0,3.1,1,3.0,4,1,0.1
36.5,3.3,1,4.0,4,1,0.45
34.0,3.1,1,2.0,5,1,-1.03
41.0,2.7,1,3.0,5,0,0.46
34.0,2.9,1,3.0,4,1,-1.58
42.0,3.5,1,4.0,6,1,0.76
41.0,3.1,1,3.0,4,1,-0.08
27.0,3.4,1,4.0,4,1,0.77
33.0,3.2,1,4.0,3,1,-1.17
44.0,3.2,1,5.0,6,1,1.14
36.0,2.9,1,4.0,4,1,-1.83
28.0,2.3,1,2.0,1,0,-0.15
43.0,3.2,1,5.0,3,1,-1.23
34.0,3.2,1,4.0,4,1,0.76
37.0,3.8,1,4.0,4,1,-0.11
40.0,3.5,1,2.0,3,1,0.34
35.0,3.4,1,2.0,3,1,1.67
29.0,3.5,1,3.0,6,0,-2.61
46.0,3.4,1,5.0,6,1,0.72
39.0,3.7,1,4.0,3,1,-0.91
36.0,3.1,1,4.0,3,1,-2.06
32.0,3.5,1,4.0,3,1,-1.06
40.0,3.4,1,4.0,2,1,1.03
43.0,3.7,1,3.0,5,1,0.25
43.0,3.8,1,2.0,6,1,-0.05
38.0,3.6,1,4.0,6,1,0.0
33.0,3.5,1,3.0,4,1,-1.37
40.0,2.9,1,5.0,5,1,-0.02
40.0,2.9,1,4.0,4,1,-0.8
35.0,3.1,1,4.0,4,1,0.97
43.0,3.8,1,4.0,4,1,0.32
38.0,3.0,1,4.0,4,1,2.71
40.0,2.8,1,4.0,4,1,1.0
30.0,3.4,1,2.0,4,1,-1.7
35.0,2.9,1,4.0,3,1,-1.01
42.0,3.2,2,3.0,3,1,-0.12
27.0,3.2,1,4.0,3,1,-0.48
41.0,3.6,1,3.0,6,1,-0.86
34.5,3.5,1,3.0,3,1,0.39
47.0,3.5,1,4.0,6,1,-0.24
39.0,3.0,1,4.0,3,1,-1.3
29.0,2.4,1,3.0,1,0,0.25
44.0,3.7,1,3.0,4,1,0.77
34.0,3.5,1,4.0,4,1,-1.48
39.0,2.3,1,4.0,3,1,0.48
37.0,3.6,1,4.0,4,1,-0.78
33.5,3.3,1,5.0,3,1,-0.5
26.5,2.2,2,2.0,3,0,-1.43
42.0,3.5,1,4.0,5,1,0.61
36.5,3.2,1,3.0,5,1,0.75
39.0,3.5,1,5.0,6,1,0.59
39.0,3.7,1,4.0,6,1,-0.1
41.0,3.6,1,4.0,1,1,0.8
39.0,3.3,1,3.0,3,0,0.19
19.0,3.2,1,1.0,1,0,0.87
34.0,3.0,1,3.0,3,1,-0.96
36.0,3.4,1,4.0,6,1,0.82
32.5,3.1,1,4.0,3,1,0.78
37.0,3.6,1,4.0,4,1,0.54
41.0,3.1,1,3.0,4,1,0.15
42.0,2.9,1,4.0,4,1,-0.96
39.0,2.6,2,3.0,5,1,0.76
39.0,3.4,1,3.0,3,1,1.01
40.0,3.7,1,3.0,4,1,-1.54
38.0,3.7,1,2.0,2,1,0.27
37.0,3.4,1,2.0,4,1,0.59
27.5,3.1,1,5.0,3,1,-0.98
38.0,2.3,2,4.0,5,1,0.2
45.0,3.4,1,3.0,5,1,-0.27
41.0,3.1,1,2.0,4,1,-0.64
33.0,3.7,2,4.0,5,1,-0.39
40.0,3.5,1,3.0,6,0,-1.25
38.0,3.4,1,4.0,3,1,0.56
33.0,2.8,1,4.0,3,1,0.9
34.0,3.1,1,4.0,5,1,0.15
39.0,3.6,1,3.0,5,1,-1.54
35.0,2.9,2,2.0,3,1,1.77
30.5,3.3,1,3.0,3,1,0.0
39.0,3.5,1,3.0,4,1,0.64
41.0,3.7,1,3.0,4,1,-0.83
35.0,4.0,1,4.0,5,1,2.19
25.0,3.5,1,3.0,5,0,-2.78
37.0,3.1,1,3.0,3,1,0.14
32.0,2.7,1,4.0,1,0,-0.46
36.5,3.5,1,3.0,3,1,0.79
42.0,3.3,1,3.0,4,1,1.17
46.0,3.6,1,3.0,6,1,-1.0
46.0,3.7,1,4.0,5,1,-2.0
45.0,3.6,1,4.0,5,1,0.04
37.0,2.9,1,5.0,5,1,0.18
48.0,4.0,1,3.0,5,1,0.08
48.0,3.8,1,4.0,5,1,1.07
44.0,3.6,1,4.0,5,1,0.96
40.0,3.2,1,4.0,4,1,-0.39
44.0,3.0,2,1.0,3,1,-0.19
30.0,2.6,1,3.0,5,0,-2.07
43.0,3.0,1,3.0,3,1,0.6
37.0,3.6,1,4.0,5,1,-1.3
32.0,3.3,1,3.0,3,1,-0.62
38.0,3.7,1,5.0,5,1,-0.34
34.5,2.5,1,4.0,2,1,-1.37
31.0,2.6,1,4.0,4,0,-1.69
42.0,3.7,1,4.0,6,1,0.8
41.0,2.7,1,3.0,3,1,0.08
39.0,3.3,1,4.0,3,1,-1.32
41.0,3.4,1,5.0,3,1,1.18
40.0,3.2,1,3.0,4,1,0.1
40.0,3.5,1,3.0,5,1,-0.46
36.0,3.3,1,3.0,3,1,-0.89
42.0,3.7,1,3.0,4,1,0.85
42.0,3.7,1,4.0,4,1,0.14
30.5,3.1,1,4.0,3,1,0.81
38.0,2.7,1,4.0,3,1,-2.04
39.0,3.3,1,3.0,4,1,-1.06
31.0,3.3,1,3.0,3,0,-0.74
41.0,3.7,1,4.0,5,1,-0.23
32.0,3.2,2,3.0,5,1,0.35
33.0,3.8,1,4.0,4,1,0.26
34.0,3.7,2,2.0,3,1,0.98
34.0,2.9,1,5.0,3,1,-1.24
33.0,3.1,1,4.0,2,1,0.67
33.0,3.4,1,3.0,5,1,0.29
38.0,3.9,1,1.0,4,1,-0.75
36.0,2.5,1,3.0,3,1,-0.04
41.5,3.7,1,4.0,6,1,-0.79
36.0,2.9,1,3.0,4,1,-0.8
44.0,3.6,1,4.0,5,1,0.31
35.5,3.4,1,2.0,4,1,-0.25
41.0,3.1,1,4.0,5,1,0.44
35.0,3.7,1,4.0,3,1,0.71
39.0,3.1,1,4.0,4,1,0.79
41.0,3.1,1,3.0,3,1,-1.33
31.0,3.8,1,4.0,4,1,0.11
48.0,2.8,1,4.0,4,1,-0.23
31.0,3.4,2,3.0,3,1,-1.41
38.0,2.6,1,4.0,2,1,0.11
43.0,3.1,1,5.0,6,1,0.72
37.5,3.3,1,3.0,4,1,0.95
36.0,2.3,1,3.0,3,1,0.0
41.0,3.2,2,4.0,6,1,-0.61
34.0,3.0,1,4.0,3,1,-0.63
41.0,3.0,1,4.0,4,1,-0.16
42.0,3.2,1,4.0,4,1,0.01
31.0,3.3,1,4.0,3,1,-0.21
40.0,3.3,1,4.0,5,1,-0.64
35.0,3.0,2,2.0,3,1,0.41
44.0,3.8,1,5.0,6,1,-0.18
34.0,3.0,1,2.0,3,1,-0.08
38.0,2.9,2,4.0,5,1,-0.76
45.0,3.8,1,4.0,4,1,-0.12
33.0,3.5,1,5.0,2,1,0.44
40.0,3.3,1,3.0,4,1,0.58
46.0,3.4,1,5.0,5,1,0.32
34.0,3.1,1,4.0,3,1,0.25
34.0,3.0,1,4.0,3,1,-0.58
40.0,3.0,1,4.0,3,1,-0.14
37.0,3.2,1,4.0,4,1,-0.09
32.0,3.1,1,4.0,3,1,0.67
36.0,3.3,1,3.0,4,1,0.93
47.0,3.6,1,2.0,3,1,0.79
36.0,3.5,1,3.0,3,1,0.31
38.0,3.3,1,4.0,4,1,-0.73
41.0,3.0,1,3.0,2,1,1.05
42.0,3.1,1,4.0,3,1,0.52
41.0,3.2,1,4.0,3,1,-1.9
46.0,3.3,1,3.0,5,1,-0.88
31.5,3.1,2,3.0,3,1,1.16
41.0,2.1,2,3.0,3,1,1.39
28.0,3.4,1,4.0,2,1,-1.25
34.0,3.0,2,2.0,3,1,0.0
33.0,3.7,1,3.0,2,1,0.41
35.0,3.8,1,3.0,2,1,1.27
41.0,2.9,1,4.0,5,1,0.38
44.0,3.7,1,3.0,5,1,-0.28
22.0,2.8,2,2.0,3,0,-0.87
40.0,3.1,1,4.0,3,1,0.98
34.0,3.6,1,4.0,5,1,-0.79
43.0,2.5,2,4.0,3,1,-0.36
30.0,3.6,1,3.0,3,1,0.32
45.0,3.8,1,4.0,5,1,0.39
35.0,2.9,1,3.0,3,1,1.08
37.7,3.3,1,4.0,5,1,-0.55
36.0,2.8,2,5.0,4,0,0.62
30.0,3.5,1,4.0,3,1,0.23
32.0,2.6,1,3.0,4,0,0.0
28.0,3.3,1,2.0,3,0,-1.02
33.0,3.2,1,3.0,4,1,0.67
36.0,3.2,1,3.0,3,1,0.79
35.0,2.8,1,3.0,2,1,1.35
29.0,2.9,1,5.0,3,1,-0.7
44.0,3.6,1,3.0,3,1,1.94
35.0,3.6,1,3.0,4,1,-0.75
40.0,2.9,1,2.0,5,1,2.55
37.0,2.8,1,4.0,4,1,-0.62
36.0,3.1,1,4.0,5,1,0.4
34.0,2.6,1,2.0,5,0,-2.35
35.0,2.8,1,2.0,4,1,0.02
36.0,3.2,1,3.0,4,1,1.3
39.0,3.6,1,3.0,3,1,1.1
41.0,2.4,1,5.0,3,1,0.23
42.0,3.2,1,5.0,5,1,-0.12
37.0,2.4,1,4.0,3,1,0.47
43.0,2.6,1,4.0,3,1,-0.27
32.5,3.1,1,4.0,3,1,-0.86
30.0,3.1,1,3.0,3,1,-1.05
33.0,3.5,1,3.0,5,1,0.88
35.0,3.2,1,5.0,3,1,-0.71
33.0,2.7,1,3.0,4,0,0.1
40.0,3.0,1,3.0,4,1,-1.4
33.0,3.8,1,4.0,3,1,-0.72
34.0,3.1,1,3.0,5,1,-0.73
39.0,3.6,1,4.0,4,1,1.76
40.5,3.2,1,4.0,4,1,-0.76
44.0,4.0,1,4.0,4,1,1.15
40.0,3.2,1,3.0,4,1,-0.44
41.0,2.3,2,3.0,3,1,0.56
31.5,3.7,1,4.0,4,1,0.31
42.0,3.8,1,4.0,4,1,1.31
39.0,3.2,1,2.0,4,1,0.28
42.0,3.4,1,4.0,6,1,-0.17
43.0,3.7,1,4.0,5,1,1.62
44.0,2.7,1,2.0,5,1,-1.85
29.5,2.9,1,3.0,4,1,-0.68
34.0,3.5,1,3.0,3,1,-0.7
42.0,3.0,2,3.0,4,1,-0.34
32.0,2.3,1,4.0,3,1,0.52
37.5,3.1,1,3.0,3,1,-0.02
39.0,3.6,1,4.0,3,1,-0.02
39.0,3.6,1,5.0,3,1,-0.17
31.0,3.5,1,2.0,3,1,0.29
40.0,3.8,1,3.0,3,1,1.86
30.0,2.3,1,3.0,4,0,-1.63
30.0,3.2,1,4.0,3,1,-0.17
34.0,2.6,1,4.0,3,1,-0.67
27.5,2.7,1,2.0,4,0,-1.84
33.0,3.5,1,3.0,4,1,0.8
44.0,3.1,1,4.0,4,1,0.58
39.0,3.6,1,4.0,4,1,-0.26
38.0,2.6,1,4.0,3,1,-0.51
33.0,3.3,1,3.0,2,1,0.66
34.0,2.7,1,4.0,3,1,-1.34
38.0,2.5,2,3.0,3,1,0.51
35.0,2.7,1,3.0,3,1,-1.32
29.0,3.8,1,4.0,2,1,-0.52
34.0,3.1,2,2.0,4,1,0.36
38.0,2.6,1,3.0,3,1,-1.15
34.0,3.5,1,3.0,4,1,-0.02
28.0,3.9,1,1.0,3,1,2.45
44.0,2.7,2,4.0,4,1,0.34
22.0,3.1,1,3.0,3,0,-0.74
48.0,3.6,1,3.0,5,1,1.63
44.0,3.1,1,4.0,4,1,-0.46
38.0,3.7,1,4.0,3,1,1.68
42.0,3.5,1,4.0,4,1,1.15
33.5,3.2,1,4.0,2,1,-0.38
33.0,3.6,1,3.0,4,1,0.03
38.0,3.1,1,5.0,3,1,1.41
39.0,3.8,1,4.0,6,1,-0.32
26.0,2.3,1,4.0,1,1,-0.27
46.0,3.9,1,4.0,5,1,1.09
39.0,4.0,1,2.0,4,1,1.48
41.0,2.0,1,3.0,1,1,0.39
39.0,3.5,1,4.0,3,1,-0.49
23.0,3.5,1,3.0,1,0,0.83
28.5,3.1,1,4.0,3,1,-0.99
31.5,4.0,1,5.0,4,1,0.46
32.0,3.7,1,4.0,3,1,1.5
48.0,3.7,1,3.0,4,1,2.34
33.0,3.0,1,4.0,2,0,0.97
42.0,2.9,1,3.0,5,1,-0.82
41.0,3.5,1,3.0,5,1,0.13
39.0,3.3,1,4.0,2,1,1.35
40.0,3.6,1,3.0,3,1,0.87
40.0,2.3,2,3.0,3,1,0.81
36.0,2.9,1,3.0,3,1,1.68
44.0,3.4,1,3.0,4,1,-1.27
33.0,3.0,1,5.0,2,1,0.3
41.0,2.9,1,4.0,3,1,-0.03
38.0,3.1,1,3.0,5,1,-0.23
32.7,3.1,1,3.0,3,1,0.72
35.0,3.7,1,4.0,4,1,-0.34
36.0,3.2,1,4.0,3,1,-0.27
47.0,3.2,1,4.0,4,1,0.93
43.0,3.1,1,3.0,3,1,-0.07
36.0,3.2,1,2.0,2,1,0.16
33.0,3.2,1,2.0,3,1,-0.8
40.0,3.6,1,3.0,6,1,1.07
34.0,3.4,1,4.0,5,1,1.17
35.0,3.0,1,4.0,4,1,0.36
42.0,2.9,1,4.0,4,1,-0.91
28.0,3.2,1,4.0,2,1,-0.76
40.0,3.8,1,4.0,4,1,1.14
37.0,2.8,1,4.0,3,1,1.95
38.0,3.3,1,3.0,5,1,-0.03
37.0,3.1,1,2.0,3,1,-0.98
37.0,3.2,1,3.0,4,1,0.6
24.0,3.9,1,3.0,2,1,-1.78
37.0,2.9,1,4.0,3,1,0.49
32.0,3.4,1,3.0,3,1,0.54
34.0,3.3,1,3.0,4,1,-0.13
36.0,2.9,1,3.0,4,1,1.12
45.0,3.8,1,4.0,3,1,1.64
37.0,3.7,1,1.0,3,1,-0.27
31.5,2.9,1,4.0,3,1,-0.13
46.0,3.5,1,4.0,5,1,-0.39
46.0,3.4,1,4.0,6,1,0.39
39.0,2.6,1,3.0,3,1,-1.04
36.0,3.1,1,4.0,6,0,-1.58
34.0,3.6,1,3.0,4,1,1.93
29.0,2.1,2,3.0,3,0,-0.68
35.0,2.8,1,4.0,3,1,0.38
40.0,3.3,1,4.0,3,1,1.06
41.0,3.0,1,4.0,4,1,0.14
32.0,2.9,1,3.0,3,1,-0.45
32.0,2.7,1,5.0,3,1,-0.88
31.0,3.9,1,4.0,4,1,-0.72
40.0,3.7,1,4.0,5,1,-0.39
42.0,2.8,1,3.0,6,0,-0.17
42.0,2.3,1,4.0,3,1,-0.98
34.0,3.3,1,3.0,4,1,-0.51
37.0,3.0,1,3.0,3,1,-0.14
45.0,2.7,1,3.0,4,1,0.08
46.0,3.7,1,4.0,6,1,0.05
33.5,2.7,2,4.0,5,1,-0.48
41.0,3.8,1,3.0,4,1,0.94
38.0,3.4,1,2.0,3,1,-0.52
40.0,3.5,1,4.0,3,1,1.49
42.0,3.0,1,4.0,5,1,-0.89
36.0,3.3,1,3.0,4,1,-0.66
37.0,3.4,1,2.0,4,1,-0.55
37.0,3.4,1,4.0,6,1,-0.1
38.0,2.4,1,4.0,3,1,1.48
40.0,2.9,1,4.0,4,1,-0.2
35.0,2.7,1,3.0,2,1,0.84
38.0,3.4,1,3.0,3,1,1.06
35.0,3.7,1,4.0,3,1,0.79
26.0,3.5,1,1.0,4,1,-0.36
38.0,3.7,1,2.0,6,1,-0.87
33.0,3.0,1,4.0,5,1,-0.68
42.0,3.5,1,4.0,4,1,-0.79
37.0,3.7,1,5.0,4,1,-0.59
40.0,2.9,2,3.0,3,1,-0.18
43.0,3.6,1,3.0,5,1,-0.14
31.5,3.4,2,2.0,3,1,0.07
34.0,3.2,1,2.0,5,0,-3.19
39.0,3.3,1,4.0,4,1,0.36
30.5,3.2,1,4.0,3,1,-0.38
35.0,3.1,1,4.0,3,1,-0.1
40.0,3.5,1,2.0,4,1,-0.28
36.0,3.5,1,3.0,3,1,-0.05
44.0,3.3,1,3.0,5,1,0.98
35.0,2.8,1,4.0,3,1,0.98
35.5,3.8,1,4.0,4,1,-1.26
29.0,2.8,1,3.0,1,0,-0.79
38.0,2.5,1,4.0,2,1,-1.37
38.0,3.4,1,4.0,1,1,1.24
38.0,2.4,1,4.0,5,1,-0.95
36.0,2.9,1,3.0,3,1,-1.31
41.0,3.4,2,3.0,3,1,0.16
23.0,3.0,1,1.0,1,0,0.29
42.0,3.8,1,4.0,3,1,1.76
31.0,3.3,1,3.0,4,1,-0.32
32.0,2.9,1,1.0,2,1,-0.68
27.0,2.5,1,3.0,4,0,-1.82
39.0,4.0,1,4.0,6,1,0.15
34.0,3.4,1,1.0,4,1,1.15
39.0,3.3,1,4.0,3,1,1.81
31.5,2.7,1,4.0,3,1,0.07
43.0,3.5,1,4.0,6,1,0.66
35.0,2.3,1,4.0,3,1,-1.05
34.0,2.8,1,3.0,4,0,-1.38
33.0,3.4,2,3.0,4,1,-0.88
47.0,3.5,1,4.0,6,1,0.31
29.5,3.1,1,3.0,3,1,-1.21
28.0,3.3,1,4.0,2,1,-0.96
40.0,3.3,1,4.0,3,1,1.06
43.0,3.7,1,3.0,4,1,0.39
42.0,3.9,1,3.0,5,1,1.05
48.0,3.7,1,3.0,6,1,-0.85
35.0,3.3,1,3.0,3,1,-1.24
35.0,2.7,2,4.0,4,1,-0.33
37.0,2.6,1,2.0,2,1,-1.2
45.0,3.2,1,2.0,6,1,0.77
38.0,3.5,1,5.0,3,1,-1.5
36.0,3.0,1,4.0,5,1,-0.49
40.0,3.6,1,4.0,3,1,1.28
44.0,3.3,1,5.0,5,1,1.3
39.0,3.9,1,3.0,3,1,0.65
39.0,2.7,1,4.0,3,1,0.18
40.0,3.8,1,3.0,5,1,0.65
40.0,3.6,2,4.0,5,1,0.38
32.0,3.6,1,3.0,4,1,-0.27
34.0,3.1,1,4.0,1,0,0.45
31.0,3.1,1,4.0,1,0,1.07
39.0,3.0,1,5.0,4,1,-1.18
28.0,3.6,1,3.0,4,1,0.12
43.0,2.7,1,5.0,4,1,-0.54
36.0,2.3,1,4.0,3,1,-0.97
30.0,3.4,1,4.0,3,1,0.13
40.0,3.2,1,2.0,2,1,1.77
41.0,3.0,1,2.0,3,0,-0.14
43.0,3.1,1,2.0,4,1,1.11
34.0,3.3,1,4.0,5,1,0.19
33.0,2.9,1,5.0,3,1,0.53
34.0,2.9,1,4.0,2,1,1.36
37.0,2.7,1,4.0,3,1,-0.63
26.0,2.4,1,3.0,4,0,-1.27
33.0,2.9,1,4.0,2,1,2.3
33.0,2.7,1,4.0,3,1,1.9
44.0,3.7,1,2.0,6,1,0.25
39.0,3.5,1,4.0,3,1,-0.12
44.0,3.6,1,4.0,5,1,-0.01
36.0,3.8,1,4.0,4,1,-1.51
29.0,3.5,1,3.0,3,1,-0.42
39.0,2.2,1,3.0,2,1,0.18
27.0,3.4,1,4.0,3,1,0.81
40.0,2.8,1,4.0,6,0,-0.45
39.0,3.2,1,5.0,4,1,-2.13
32.0,4.0,1,3.0,4,1,0.03
33.0,3.3,1,4.0,3,1,-0.75
35.5,3.3,1,3.0,3,1,-0.42
37.5,3.7,1,4.0,3,1,1.17
38.5,3.3,1,2.0,4,1,-0.25
39.0,3.2,1,3.0,4,1,-0.85
40.0,3.5,1,4.0,5,1,-0.79
41.0,3.6,1,4.0,5,1,1.43
30.5,3.4,1,4.0,3,1,-0.76
37.0,3.4,1,4.0,4,1,0.26
33.0,4.0,1,4.0,3,1,0.11
32.5,3.6,1,4.0,3,1,-0.17
40.0,2.9,1,3.0,4,1,-0.16
40.0,3.4,1,4.0,3,1,0.7
42.0,3.7,1,4.0,4,1,0.65
36.0,3.0,1,3.0,3,1,-0.39
30.0,3.7,1,3.0,4,1,0.33
37.0,2.6,1,4.0,3,1,0.5
42.0,3.2,1,4.0,5,1,0.17
47.0,3.3,1,4.0,4,1,-0.24
33.5,3.0,1,4.0,5,1,-1.33
42.0,3.5,1,3.0,3,1,-0.11
38.0,3.8,1,3.0,4,1,0.33
43.0,3.3,1,4.0,5,1,-0.08
35.0,4.0,1,3.0,5,1,0.04
44.0,3.0,1,4.0,3,1,0.64
43.0,3.9,1,3.0,6,1,0.29
37.0,2.8,1,4.0,2,1,0.54
40.0,3.4,1,3.0,4,1,-0.46
43.0,3.3,1,3.0,5,1,-0.77
41.0,3.7,1,4.0,6,1,-1.77
37.0,2.9,1,4.0,3,1,-0.12
33.0,3.2,1,4.0,3,1,0.76
40.0,3.2,1,4.0,5,1,-0.89
36.5,2.3,2,3.0,3,1,-0.16
27.0,2.8,1,2.0,1,0,0.84
31.0,2.9,2,3.0,3,1,-0.92
42.0,3.3,1,1.0,4,1,-0.25
34.0,2.8,1,3.0,2,1,0.16
39.0,3.9,1,3.0,5,1,1.22
35.0,3.5,1,3.0,6,1,-0.26
30.0,2.7,1,2.0,3,0,-2.19
35.0,3.0,1,5.0,5,1,-0.12
31.0,3.9,1,3.0,5,1,-0.88
33.5,3.2,2,4.0,3,1,0.22
36.5,2.6,1,4.0,3,1,0.8
29.0,2.6,1,4.0,1,1,1.2
32.0,3.3,1,3.0,4,1,-2.08
37.0,3.1,1,5.0,3,1,-1.61
36.0,3.8,2,4.0,6,1,0.24
32.5,3.5,1,3.0,3,1,-0.16
37.0,3.8,1,3.0,3,1,1.12
38.0,3.3,1,4.0,3,1,0.63
45.0,3.8,1,4.0,6,1,-0.41
25.0,3.5,1,3.0,4,0,-1.75
32.0,3.7,1,4.0,3,1,0.28
29.0,3.0,1,4.0,2,1,-0.2
41.0,3.4,1,4.0,5,1,-0.58
34.0,3.6,1,5.0,4,1,0.32
44.0,2.8,1,4.0,3,1,0.63
33.0,3.2,1,2.0,3,1,-0.73
39.0,3.8,2,4.0,3,1,0.82
38.0,3.0,1,4.0,4,1,-0.79
44.0,3.2,1,5.0,5,1,1.39
35.0,3.6,1,4.0,6,1,-0.22
45.0,3.2,1,5.0,5,1,-0.35
21.0,3.2,1,3.0,3,0,-1.31
39.0,3.1,2,4.0,3,1,0.52
39.0,3.6,1,4.0,4,1,1.07
34.0,2.1,2,3.0,4,1,0.46
29.0,2.6,1,4.0,5,0,-2.04
35.5,3.3,1,3.0,3,1,0.21
28.0,3.5,1,3.0,3,1,0.25
42.0,3.5,1,4.0,3,1,0.18
43.0,2.9,1,2.0,4,1,0.44
37.0,3.3,1,4.0,4,1,0.25
42.0,2.3,1,4.0,3,1,-1.39
42.0,3.7,1,4.0,6,1,0.06
43.0,2.8,1,2.0,5,1,0.29
33.0,2.7,1,4.0,3,1,1.07
41.0,3.1,1,4.0,5,1,-1.43
41.0,3.2,1,4.0,5,1,-0.36
38.0,3.2,1,3.0,3,1,-0.14
33.0,3.1,2,5.0,4,1,0.59
37.0,3.8,1,5.0,4,1,-0.26
33.0,3.1,1,4.0,4,1,0.64
41.0,4.0,1,4.0,3,1,1.59
45.0,3.5,1,5.0,6,1,1.27
42.0,3.4,1,3.0,5,1,1.03
41.0,2.5,2,3.0,3,1,-0.95
28.0,3.1,1,3.0,4,0,-2.18
36.0,3.2,1,4.0,3,1,0.77
30.0,3.3,1,3.0,3,1,0.43
42.0,3.9,1,4.0,6,1,-0.59
36.5,3.1,1,3.0,4,1,0.04
32.5,3.6,1,2.0,4,1,-0.46
35.0,2.7,1,5.0,3,1,-0.4
37.0,3.5,1,4.0,3,1,0.2
34.0,3.6,1,3.0,3,1,-0.58
41.5,3.4,1,2.0,4,1,0.87
34.0,3.1,1,3.0,1,1,-1.01
38.0,3.4,1,4.0,4,1,-0.43
46.0,3.9,2,2.0,4,1,1.69
37.0,3.5,1,3.0,3,1,0.66
35.0,2.8,1,3.0,4,0,-1.24
45.0,3.4,1,3.0,5,1,1.9
26.0,2.6,1,2.0,2,1,0.19
31.0,3.3,1,4.0,5,1,0.28
34.0,3.1,1,3.0,4,1,0.85
37.0,3.4,1,5.0,4,1,0.64
42.0,3.6,1,3.0,4,1,-0.55
36.0,3.2,1,3.0,2,1,1.37
31.0,3.6,2,3.0,3,1,-1.37
29.5,2.9,1,3.0,2,1,-0.71
39.0,3.7,1,2.0,4,1,-1.22
36.0,2.8,1,4.0,3,1,-1.89
37.0,3.5,1,2.0,5,1,2.5
33.0,3.0,1,3.0,5,1,0.6
42.0,3.3,1,4.0,5,1,1.33
39.0,3.8,1,3.0,5,1,1.24
38.0,3.5,1,4.0,3,1,2.21
33.5,3.4,1,4.0,4,1,-1.37
29.0,3.5,1,4.0,2,1,-0.3
32.0,2.4,1,4.0,3,1,-0.37
42.0,3.9,1,4.0,4,1,2.77
35.0,3.6,1,3.0,3,1,1.06
43.0,3.3,1,4.0,5,1,1.22
37.0,2.9,1,4.0,3,1,0.1
37.5,3.2,1,4.0,3,1,0.13
37.0,3.7,1,3.0,4,1,-0.35
29.0,3.3,2,4.0,2,1,-1.56
32.0,3.0,1,3.0,3,0,-0.81
20.0,2.8,1,1.0,1,0,-0.47
38.0,3.3,1,2.0,4,1,-0.17
37.0,3.4,1,4.0,5,0,0.04
40.0,2.3,1,2.0,5,0,1.08
40.0,3.5,1,5.0,3,1,1.87
33.0,2.4,2,4.0,5,1,0.65
32.0,3.2,1,4.0,3,1,0.81
36.0,2.2,1,5.0,2,1,-0.05
36.0,3.7,1,4.0,4,1,-1.08
46.0,3.6,1,4.0,5,1,1.03
33.0,3.6,1,2.0,3,1,0.15
42.0,3.0,1,3.0,3,1,1.04
43.0,4.0,1,4.0,6,1,1.33
26.0,2.8,1,4.0,1,0,-0.6
37.0,2.3,1,2.0,2,1,1.14
37.0,2.9,1,4.0,3,1,1.25
37.0,3.2,1,4.0,3,1,0.97
34.0,3.1,1,4.0,3,1,-0.04
29.5,3.5,1,4.0,3,1,-0.02
36.0,3.3,1,4.0,3,1,0.35
33.0,2.9,1,4.0,3,1,1.94
35.0,2.9,2,4.0,2,1,-1.23
38.0,2.7,1,3.0,2,1,-0.46
35.0,3.3,1,4.0,3,1,0.01
30.5,3.1,1,3.0,3,1,0.83
